"ACDT","Demand","Time","DSTTime","Year","Temp","WtdTemp"
2018-03-01 01:00:00,7292.21,0,0.0416666666666667,0,17.9,19.385545281195
2018-03-01 01:30:00,7044.51,0.0208333333333333,0.0625,5.70776255707763e-05,17.7,19.3866717303918
2018-03-01 02:00:00,6683.37,0.0416666666666667,0.0833333333333333,0.000114155251141553,17.5,19.390165042945
2018-03-01 02:30:00,6555.82,0.0625,0.104166666666667,0.000171232876712329,17.3,19.3917451929825
2018-03-01 03:00:00,6439.9,0.0833333333333333,0.125,0.000228310502283105,17.15,19.3974585001486
2018-03-01 03:30:00,6386.55,0.104166666666667,0.145833333333333,0.000285388127853881,17,19.3913533761815
2018-03-01 04:00:00,6403.01,0.125,0.166666666666667,0.000342465753424658,17.1,19.42
2018-03-01 04:30:00,6462.32,0.145833333333333,0.1875,0.000399543378995434,17.2,19.4057395614066
2018-03-01 05:00:00,6694.06,0.166666666666667,0.208333333333333,0.00045662100456621,17.25,19.3186991836328
2018-03-01 05:30:00,6951.98,0.1875,0.229166666666667,0.000513698630136986,17.3,19.1817550452974
2018-03-01 06:00:00,7493.25,0.208333333333333,0.25,0.000570776255707763,17.35,19.0122237587734
2018-03-01 06:30:00,7908.56,0.229166666666667,0.270833333333333,0.000627853881278539,17.4,18.83
2018-03-01 07:00:00,8236.23,0.25,0.291666666666667,0.000684931506849315,17.85,18.8664033655235
2018-03-01 07:30:00,8538.09,0.270833333333333,0.3125,0.000742009132420091,18.3,18.9851912677757
2018-03-01 08:00:00,8627.87,0.291666666666667,0.333333333333333,0.000799086757990868,18.6,19.0868440519688
2018-03-01 08:30:00,8621.06,0.3125,0.354166666666667,0.000856164383561644,18.9,19.2434594580188
2018-03-01 09:00:00,8661.65,0.333333333333333,0.375,0.00091324200913242,19.95,19.965
2018-03-01 09:30:00,8641.37,0.354166666666667,0.395833333333333,0.000970319634703196,21,20.6853553390593
2018-03-01 10:00:00,8704.87,0.375,0.416666666666667,0.00102739726027397,22.4,21.56
2018-03-01 10:30:00,8743.96,0.395833333333333,0.4375,0.00108447488584475,23.8,22.3356497115746
2018-03-01 11:00:00,8795.3,0.416666666666667,0.458333333333333,0.00114155251141553,24.2,22.52
2018-03-01 11:30:00,8806.83,0.4375,0.479166666666667,0.0011986301369863,24.6,22.76
2018-03-01 12:00:00,8769.81,0.458333333333333,0.5,0.00125570776255708,25.4,23.24
2018-03-01 12:30:00,8803.25,0.479166666666667,0.520833333333333,0.00131278538812785,26.2,23.72
2018-03-01 13:00:00,8828.22,0.5,0.541666666666667,0.00136986301369863,27,24.2
2018-03-01 13:30:00,8873.41,0.520833333333333,0.5625,0.00142694063926941,27.8,24.68
2018-03-01 14:00:00,8919.68,0.541666666666667,0.583333333333333,0.00148401826484018,27.9,24.74
2018-03-01 14:30:00,9003.39,0.5625,0.604166666666667,0.00154109589041096,28,24.8
2018-03-01 15:00:00,8979.95,0.583333333333333,0.625,0.00159817351598174,28,24.8
2018-03-01 15:30:00,9030.25,0.604166666666667,0.645833333333333,0.00165525114155251,28,24.8
2018-03-01 16:00:00,9122.81,0.625,0.666666666666667,0.00171232876712329,27.2,24.32
2018-03-01 16:30:00,9225.75,0.645833333333333,0.6875,0.00176940639269406,26.4,23.84
2018-03-01 17:00:00,9197.27,0.666666666666667,0.708333333333333,0.00182648401826484,26.05,23.9844007947643
2018-03-01 17:30:00,9218.44,0.6875,0.729166666666667,0.00188356164383562,25.7,24.56
2018-03-01 18:00:00,9081.86,0.708333333333333,0.75,0.00194063926940639,24.5,24.2363961030679
2018-03-01 18:30:00,9025.22,0.729166666666667,0.770833333333333,0.00199771689497717,23.3,23.3
2018-03-01 19:00:00,8878.91,0.75,0.791666666666667,0.00205479452054795,22.25,22.2351138587509
2018-03-01 19:30:00,8908.61,0.770833333333333,0.8125,0.00211187214611872,21.2,21.1684045194193
2018-03-01 20:00:00,8893.83,0.791666666666667,0.833333333333333,0.0021689497716895,20.9,20.8471347172824
2018-03-01 20:30:00,8711.43,0.8125,0.854166666666667,0.00222602739726027,20.6,20.5380888778042
2018-03-01 21:00:00,8411.93,0.833333333333333,0.875,0.00228310502283105,20.3,20.2523711669991
2018-03-01 21:30:00,8121.48,0.854166666666667,0.895833333333333,0.00234018264840183,20,20
2018-03-01 22:00:00,8056.04,0.875,0.916666666666667,0.0023972602739726,20.05,20.0350708265673
2018-03-01 22:30:00,7827.36,0.895833333333333,0.9375,0.00245433789954338,20.1,20.0620019758451
2018-03-01 23:00:00,7789.54,0.916666666666667,0.958333333333333,0.00251141552511416,19.8,19.8933747676106
2018-03-01 23:30:00,7668.51,0.9375,0.979166666666667,0.00256849315068493,19.5,19.7787476775612
2018-03-02,7480.94,0.958333333333333,1,0.00262557077625571,19.35,19.7725
2018-03-02 00:30:00,7282.65,0.979166666666667,1.02083333333333,0.00268264840182648,19.2,19.72
2018-03-02 01:00:00,7151.42,0,0.0416666666666667,0.00273972602739726,18.9,19.6781427663402
