"ACDT","Demand","Time","DSTTime","Year","Temp","WtdTemp"
2022-02-28 01:00:00,6832.55,0,0.0416666666666667,0,18.55,19.5757336465394
2022-02-28 01:30:00,6626.65,0.0208333333333333,0.0625,5.70776255707763e-05,17.6,19.3600052838871
2022-02-28 02:00:00,6481.24,0.0416666666666667,0.0833333333333333,0.000114155251141553,17.55,19.4023617420861
2022-02-28 02:30:00,6334.1,0.0625,0.104166666666667,0.000171232876712329,17.5,19.4368011046135
2022-02-28 03:00:00,6340.53,0.0833333333333333,0.125,0.000228310502283105,17.4,19.4503130176794
2022-02-28 03:30:00,6358.09,0.104166666666667,0.145833333333333,0.000285388127853881,17.3,19.4522180385633
2022-02-28 04:00:00,6333.3,0.125,0.166666666666667,0.000342465753424658,18.45,19.69
2022-02-28 04:30:00,6447.85,0.145833333333333,0.1875,0.000399543378995434,19.6,19.9151056516295
2022-02-28 05:00:00,6549.92,0.166666666666667,0.208333333333333,0.00045662100456621,19.75,19.9380635621484
2022-02-28 05:30:00,6862.15,0.1875,0.229166666666667,0.000513698630136986,19.9,19.9696946313073
2022-02-28 06:00:00,7351.23,0.208333333333333,0.25,0.000570776255707763,19.9,19.9627254248594
2022-02-28 06:30:00,7755.47,0.229166666666667,0.270833333333333,0.000627853881278539,19.9,19.955
2022-02-28 07:00:00,8167.35,0.25,0.291666666666667,0.000684931506849315,20.05,20.0263627124297
2022-02-28 07:30:00,8323.81,0.270833333333333,0.3125,0.000742009132420091,20.2,20.1193892626146
2022-02-28 08:00:00,8306.69,0.291666666666667,0.333333333333333,0.000799086757990868,20.75,20.4891906864453
2022-02-28 08:30:00,8334.82,0.3125,0.354166666666667,0.000856164383561644,21.3,20.8940933677959
2022-02-28 09:00:00,8197.43,0.333333333333333,0.375,0.00091324200913242,22.5,21.75
2022-02-28 09:30:00,8369.62,0.354166666666667,0.395833333333333,0.000970319634703196,23.7,22.5358147545195
2022-02-28 10:00:00,8344.59,0.375,0.416666666666667,0.00102739726027397,24.05,22.6325
2022-02-28 10:30:00,8376.03,0.395833333333333,0.4375,0.00108447488584475,24.4,22.704436508139
2022-02-28 11:00:00,8357.21,0.416666666666667,0.458333333333333,0.00114155251141553,24.6,22.76
2022-02-28 11:30:00,8246.63,0.4375,0.479166666666667,0.0011986301369863,24.8,22.88
2022-02-28 12:00:00,8159.33,0.458333333333333,0.5,0.00125570776255708,25.5,23.3
2022-02-28 12:30:00,8158.77,0.479166666666667,0.520833333333333,0.00131278538812785,26.2,23.72
2022-02-28 13:00:00,8098.06,0.5,0.541666666666667,0.00136986301369863,26.4,23.84
2022-02-28 13:30:00,7749.68,0.520833333333333,0.5625,0.00142694063926941,26.6,23.96
2022-02-28 14:00:00,7972.56,0.541666666666667,0.583333333333333,0.00148401826484018,26.25,23.75
2022-02-28 14:30:00,7988.7,0.5625,0.604166666666667,0.00154109589041096,25.9,23.54
