"date","time","tempc","cloud8","windk","wdir","humid","rainmm","radkjm2"
"20160101","0000","19.3","6","5","50","67","0","-99"
"20160101","0100","17.4","6","6","70","76","0","-99"
"20160101","0200","18.4","5","2","200","72","0","-99"
"20160101","0300","18.2","7","0","0","78","0","-99"
"20160101","0400","17","6","5","200","77","0","-99"
"20160101","0500","15.5","1","5","120","80","0","-99"
"20160101","0600","17.8","3","5","140","73","0","-99"
"20160101","0700","20.5","6","4","170","58","0","-99"
"20160101","0800","23.2","7","5","240","46","0","-99"
"20160101","0900","25.5","7","5","280","37","0","-99"
"20160101","1000","28","6","5","210","29","0","-99"
"20160101","1100","30","5","5","280","21","0","-99"
"20160101","1200","33.4","5","8","120","15","0","-99"
"20160101","1300","34.3","6","12","110","14","0","-99"
"20160101","1400","34","5","9","80","11","0","-99"
"20160101","1500","33.3","6","13","150","12","0","-99"
"20160101","1600","32","7","15","180","15","0","-99"
"20160101","1700","30.1","8","16","180","23","0","-99"
"20160101","1800","29.5","6","7","140","23","0","-99"
"20160101","1900","26.9","6","9","80","36","0","-99"
"20160101","2000","25.1","8","7","110","42","0","-99"
"20160101","2100","23.6","6","8","100","45","0.05","-99"
"20160101","2200","22","5","5","90","50","0","-99"
"20160101","2300","22","8","3","50","33","0","-99"
"20160102","0000","20.5","8","6","90","47","0","-99"
"20160102","0100","19.7","6","5","70","57","0","-99"
"20160102","0200","17.8","8","5","80","62","0","-99"
"20160102","0300","17.3","8","2","20","60","0","-99"
"20160102","0400","18","6","5","10","64","0","-99"
"20160102","0500","16.5","8","4","130","71","0","-99"
"20160102","0600","18.4","7","4","120","59","0","-99"
"20160102","0700","18.9","7","5","0","63","0","-99"
"20160102","0800","21.2","7","1","140","52","0","-99"
"20160102","0900","23.9","8","5","150","43","0.01","-99"
"20160102","1000","25","6","11","160","39","0","-99"
"20160102","1100","26.4","8","9","180","37","0","-99"
"20160102","1200","27.8","7","11","90","32","0","-99"
"20160102","1300","26.9","6","14","90","34","0","-99"
"20160102","1400","25.2","8","15","190","39","0","-99"
"20160102","1500","20","7","14","170","64","0","-99"
"20160102","1600","19","7","10","150","73","0","-99"
"20160102","1700","20.7","8","11","160","61","0","-99"
"20160102","1800","20.7","8","7","150","63","0.1","-99"
"20160102","1900","20.2","7","10","130","64","0.14","-99"
"20160102","2000","19.4","8","5","110","68","0","-99"
"20160102","2100","19.3","8","6","120","67","0.23","-99"
"20160102","2200","19","6","8","120","68","0","-99"
"20160102","2300","18.6","8","9","120","70","0","-99"
"20160103","0000","17.9","4","6","140","72","0.03","-99"
"20160103","0100","17.2","5","5","140","75","0","-99"
"20160103","0200","16.3","8","4","120","78","0","-99"
"20160103","0300","16","8","5","140","81","0.07","-99"
"20160103","0400","16","8","4","140","77","0","-99"
"20160103","0500","15.3","7","5","60","82","0","-99"
"20160103","0600","16.9","6","4","130","80","0","-99"
"20160103","0700","19.2","5","5","110","70","0","-99"
"20160103","0800","19.3","6","12","120","63","0","-99"
"20160103","0900","21.1","6","16","110","55","0.01","-99"
"20160103","1000","20.9","7","14","120","48","0","-99"
"20160103","1100","20.8","8","13","130","53","0","-99"
"20160103","1200","22.5","7","12","150","45","0","-99"
"20160103","1300","23.7","7","16","130","41","0","-99"
"20160103","1400","23.6","4","12","140","42","0","-99"
"20160103","1500","23.2","7","10","120","40","0","-99"
"20160103","1600","22","7","14","90","47","0","-99"
"20160103","1700","20.9","8","16","90","48","0","-99"
"20160103","1800","19.7","8","10","100","56","0.2","-99"
"20160103","1900","18.6","8","11","100","60","0","-99"
"20160103","2000","17.7","7","7","120","63","0.23","-99"
"20160103","2100","17.4","8","5","130","68","0.1","-99"
"20160103","2200","16","8","6","70","82","0","-99"
"20160103","2300","14.9","8","5","140","84","0.77","-99"
"20160104","0000","15","8","4","160","90","1.71","-99"
"20160104","0100","15.4","8","5","150","85","1.64","-99"
"20160104","0200","15","8","5","120","89","1.47","-99"
"20160104","0300","14.8","8","5","140","89","1.43","-99"
"20160104","0400","15","7","6","170","88","0.03","-99"
"20160104","0500","14.5","8","2","140","91","1.43","-99"
"20160104","0600","14.2","7","4","150","93","2.98","-99"
"20160104","0700","14.7","8","11","190","96","3.01","-99"
"20160104","0800","15.8","8","6","160","85","2.98","-99"
"20160104","0900","16.7","6","7","160","80","2.98","-99"
"20160104","1000","17","6","7","140","77","0","-99"
"20160104","1100","19.2","8","9","160","65","0","-99"
"20160104","1200","17.2","7","10","130","75","0.09","-99"
"20160104","1300","18.4","7","9","120","68","0.11","-99"
"20160104","1400","17.9","8","7","120","75","0","-99"
"20160104","1500","18.2","8","9","110","70","0.28","-99"
"20160104","1600","19","8","8","150","68","0.33","-99"
"20160104","1700","18.1","5","11","120","69","0.84","-99"
"20160104","1800","17.3","8","8","130","75","1.09","-99"
"20160104","1900","16.8","7","9","130","78","0.82","-99"
"20160104","2000","16.2","8","5","130","82","0","-99"
"20160104","2100","16.1","7","8","90","81","1.47","-99"
"20160104","2200","16","8","6","110","82","0","-99"
"20160104","2300","15.1","8","7","120","91","0.59","-99"
"20160105","0000","14.6","8","5","140","93","1.28","-99"
"20160105","0100","14.5","8","6","130","96","1.06","-99"
"20160105","0200","14.3","8","5","130","93","0.96","-99"
"20160105","0300","14.4","8","6","130","94","0.92","-99"
"20160105","0400","14","7","8","110","94","1.09","-99"
"20160105","0500","14.2","8","3","140","94","0.89","-99"
"20160105","0600","14.4","7","5","170","91","0.86","-99"
"20160105","0700","15","8","5","200","89","0.64","-99"
"20160105","0800","15.1","8","5","170","94","0.63","-99"
"20160105","0900","15.4","5","8","120","89","0.6","-99"
"20160105","1000","16","7","7","110","88","0","-99"
"20160105","1100","15.6","8","8","110","88","0.06","-99"
"20160105","1200","16.2","7","9","120","85","0.13","-99"
"20160105","1300","16.7","8","11","100","82","0.1","-99"
"20160105","1400","16","8","10","110","83","0.1","-99"
"20160105","1500","16","8","7","100","84","0.11","-99"
"20160105","1600","16","8","6","110","88","0.67","-99"
"20160105","1700","15.7","8","5","140","88","0.85","-99"
"20160105","1800","15.7","8","1","120","86","0.93","-99"
"20160105","1900","15.7","8","5","110","87","0.71","-99"
"20160105","2000","15.4","8","3","90","90","0.71","-99"
"20160105","2100","14.5","8","8","120","95","0.64","-99"
"20160105","2200","14","8","7","180","100","0.21","-99"
"20160105","2300","14.7","8","4","110","94","0","-99"
"20160106","0000","14.6","8","2","110","92","0.13","-99"
"20160106","0100","14.5","8","4","150","91","0.1","-99"
"20160106","0200","14.1","8","8","180","91","0.13","-99"
"20160106","0300","13.9","8","7","160","92","0.1","-99"
"20160106","0400","14","7","5","160","94","0.15","-99"
"20160106","0500","13.8","7","5","150","94","0.08","-99"
"20160106","0600","14.3","8","4","140","94","0.08","-99"
"20160106","0700","15.2","7","6","160","86","0.03","-99"
"20160106","0800","15.9","8","8","150","80","0.04","-99"
"20160106","0900","17.3","8","8","160","75","0.04","-99"
"20160106","1000","19","7","10","150","64","0","-99"
"20160106","1100","19.9","8","12","170","63","0","-99"
"20160106","1200","19.7","8","11","130","62","0","-99"
"20160106","1300","19.3","7","11","130","64","0","-99"
"20160106","1400","18.4","8","13","120","66","0","-99"
"20160106","1500","19.2","8","11","140","60","0","-99"
"20160106","1600","20","7","15","140","56","0","-99"
"20160106","1700","18.3","6","13","110","63","0","-99"
"20160106","1800","17.3","7","13","120","64","0","-99"
"20160106","1900","16.5","6","11","120","67","0","-99"
"20160106","2000","15.9","7","5","140","68","0","-99"
"20160106","2100","14","7","5","140","76","0","-99"
"20160106","2200","14","6","8","160","77","0","-99"
"20160106","2300","13.7","5","9","160","73","0","-99"
"20160107","0000","12.3","5","5","180","79","0","-99"
"20160107","0100","11.1","4","6","180","82","0","-99"
"20160107","0200","11.9","4","7","140","80","0","-99"
"20160107","0300","11.7","5","5","180","79","0","-99"
"20160107","0400","12","2","9","150","77","0","-99"
"20160107","0500","11.5","2","6","130","84","0","-99"
"20160107","0600","14.2","2","6","140","72","0","-99"
"20160107","0700","16.1","2","14","180","64","0","-99"
"20160107","0800","16.1","1","17","180","62","0","-99"
"20160107","0900","18.6","2","18","180","56","0","-99"
"20160107","1000","19.3","5","17","180","51","0","-99"
"20160107","1100","20.7","2","17","180","44","0","-99"
"20160107","1200","21.7","6","11","180","40","0","-99"
"20160107","1300","23.9","6","12","220","38","0","-99"
"20160107","1400","24.4","2","13","190","33","0","-99"
"20160107","1500","25","4","12","190","34","0","-99"
"20160107","1600","24","4","11","210","30","0","-99"
"20160107","1700","24","4","11","200","29","0","-99"
"20160107","1800","23","5","11","190","32","0","-99"
"20160107","1900","19.2","2","12","70","57","0","-99"
"20160107","2000","16.3","5","7","70","69","0","-99"
"20160107","2100","15.4","5","1","110","72","0","-99"
"20160107","2200","15","5","2","100","77","0","-99"
"20160107","2300","13.6","2","6","110","80","0","-99"
"20160108","0000","11.9","5","5","130","88","0","-99"
"20160108","0100","11.4","5","4","50","89","0","-99"
"20160108","0200","10.4","5","0","0","91","0","-99"
"20160108","0300","9","6","4","130","95","0","-99"
"20160108","0400","9","4","3","180","93","0","-99"
"20160108","0500","9","5","0","0","93","0","-99"
"20160108","0600","10.2","4","3","157","94","0","-99"
"20160108","0700","13.1","5","5","159","81","0","-99"
"20160108","0800","17","3","5","288","63","0","-99"
"20160108","0900","18.6","4","6","300","58","0","-99"
"20160108","1000","21.4","5","5","250","52","0","-99"
"20160108","1100","23.4","5","6","280","43","0","-99"
"20160108","1200","25.2","2","6","240","40","0","-99"
"20160108","1300","25.2","2","4","180","33","0","-99"
"20160108","1400","26.5","2","5","130","30","0","-99"
"20160108","1500","26.8","3","6","290","29","0","-99"
"20160108","1600","28.3","4","6","340","29","0","-99"
"20160108","1700","28.6","4","3","180","27","0","-99"
"20160108","1800","28.1","4","6","260","33","0","-99"
"20160108","1900","23.1","5","14","70","59","0","-99"
"20160108","2000","20.4","4","11","90","71","0","-99"
"20160108","2100","19.1","4","7","60","75","0","-99"
"20160108","2200","18","6","5","80","78","0","-99"
"20160108","2300","17.3","7","3","110","82","0","-99"
"20160109","0000","17.3","7","5","40","81","0","-99"
"20160109","0100","16.5","5","4","70","82","0","-99"
"20160109","0200","14.5","5","4","120","89","0","-99"
"20160109","0300","13.6","6","5","120","92","0","-99"
"20160109","0400","14","6","1","120","94","0","-99"
"20160109","0500","13.5","5","5","130","94","0","-99"
"20160109","0600","15.2","5","4","110","90","0","-99"
"20160109","0700","17.3","2","1","120","76","0","-99"
"20160109","0800","19.2","3","3","270","64","0","-99"
"20160109","0900","21.7","3","3","280","56","0","-99"
"20160109","1000","24","5","4","190","44","0","-99"
"20160109","1100","25.6","5","5","320","41","0","-99"
"20160109","1200","28.4","5","7","290","35","0","-99"
"20160109","1300","28.9","5","5","250","31","0","-99"
"20160109","1400","30","3","8","300","28","0","-99"
"20160109","1500","29.5","6","5","340","28","0","-99"
"20160109","1600","31","6","6","270","28","0","-99"
"20160109","1700","30.7","5","7","290","28","0","-99"
"20160109","1800","29.6","6","7","270","30","0","-99"
"20160109","1900","27.1","8","11","30","45","0","-99"
"20160109","2000","24.2","5","13","90","61","0","-99"
"20160109","2100","23.3","6","11","90","62","0","-99"
"20160109","2200","22","8","7","110","69","0","-99"
"20160109","2300","21.8","8","4","180","66","0","-99"
"20160110","0000","21.2","6","4","120","68","0","-99"
"20160110","0100","18.1","4","4","100","77","0","-99"
"20160110","0200","17.5","4","4","110","84","0","-99"
"20160110","0300","17.2","5","4","140","85","0","-99"
"20160110","0400","16","4","0","0","88","0","-99"
"20160110","0500","15.5","1","5","130","92","0","-99"
"20160110","0600","17.8","4","4","190","83","0","-99"
"20160110","0700","20.3","3","5","120","68","0","-99"
"20160110","0800","23.7","3","6","100","54","0","-99"
"20160110","0900","25.1","4","4","40","41","0","-99"
"20160110","1000","28","4","5","290","37","0","-99"
"20160110","1100","29.3","4","5","310","36","0","-99"
"20160110","1200","30.6","4","7","0","29","0","-99"
"20160110","1300","31.8","3","7","270","27","0","-99"
"20160110","1400","33.2","3","7","340","20","0","-99"
"20160110","1500","34","3","9","310","22","0","-99"
"20160110","1600","33","3","6","280","20","0","-99"
"20160110","1700","33.1","4","9","300","20","0","-99"
"20160110","1800","31.2","4","6","250","23","0","-99"
"20160110","1900","31.1","4","6","260","26","0","-99"
"20160110","2000","27","3","14","70","51","0","-99"
"20160110","2100","25.3","4","9","70","54","0","-99"
"20160110","2200","24","4","6","190","57","0","-99"
"20160110","2300","20.9","3","6","140","68","0","-99"
"20160111","0000","20.4","5","3","130","71","0","-99"
"20160111","0100","19.8","3","2","20","75","0","-99"
"20160111","0200","16.6","3","3","330","84","0","-99"
"20160111","0300","16.7","6","4","140","86","0","-99"
"20160111","0400","18","4","1","110","83","0","-99"
"20160111","0500","16.1","4","0","0","88","0","-99"
"20160111","0600","17.3","3","0","0","89","0","-99"
"20160111","0700","20.6","4","3","70","73","0","-99"
"20160111","0800","23.8","3","1","120","61","0","-99"
"20160111","0900","26.3","4","4","200","50","0","-99"
"20160111","1000","30","4","7","270","35","0","-99"
"20160111","1100","32.9","1","7","310","21","0","-99"
"20160111","1200","33.2","4","10","310","19","0","-99"
"20160111","1300","34.4","4","7","290","15","0","-99"
"20160111","1400","34.8","2","7","340","19","0","-99"
"20160111","1500","34.9","4","9","310","17","0","-99"
"20160111","1600","35","5","9","250","17","0","-99"
"20160111","1700","32.9","8","9","280","19","0","-99"
"20160111","1800","33.2","5","7","280","19","0","-99"
"20160111","1900","30.5","6","6","290","23","0","-99"
"20160111","2000","25.5","2","5","60","31","0","-99"
"20160111","2100","25.4","6","0","0","32","0","-99"
"20160111","2200","24","4","3","260","36","0","-99"
"20160111","2300","22.9","3","4","120","42","0","-99"
"20160112","0000","20.4","6","0","0","52","0","-99"
"20160112","0100","19.3","4","4","120","57","0","-99"
"20160112","0200","20.1","8","4","270","58","0","-99"
"20160112","0300","20","7","7","0","58","0","-99"
"20160112","0400","20","7","4","150","60","0","-99"
"20160112","0500","20.8","8","8","20","56","0","-99"
"20160112","0600","21.4","4","4","90","56","0","-99"
"20160112","0700","23.8","6","4","190","48","0","-99"
"20160112","0800","27.1","4","4","350","37","0","-99"
"20160112","0900","29.6","4","4","280","31","0","-99"
"20160112","1000","33.4","4","7","310","23","0","-99"
"20160112","1100","35.1","4","8","290","21","0","-99"
"20160112","1200","35.7","4","11","290","18","0","-99"
"20160112","1300","36.3","4","12","300","18","0","-99"
"20160112","1400","36.1","4","14","300","18","0","-99"
"20160112","1500","35.9","5","12","290","19","0","-99"
"20160112","1600","35","5","12","240","21","0","-99"
"20160112","1700","25.1","8","19","80","47","0","-99"
"20160112","1800","24.7","6","13","90","48","0","-99"
"20160112","1900","22.3","6","8","80","57","0","-99"
"20160112","2000","20.4","3","9","100","69","0","-99"
"20160112","2100","19.3","4","6","70","75","0","-99"
"20160112","2200","19","4","7","100","78","0","-99"
"20160112","2300","18","4","4","140","80","0","-99"
"20160113","0000","17.7","5","7","90","82","0","-99"
"20160113","0100","16.4","4","5","100","86","0","-99"
"20160113","0200","16.3","4","8","90","88","0","-99"
"20160113","0300","15.5","5","4","190","88","0","-99"
"20160113","0400","14","2","4","180","88","0","-99"
"20160113","0500","14.2","2","0","0","93","0","-99"
"20160113","0600","16.6","2","4","100","90","0","-99"
"20160113","0700","19","3","4","160","76","0","-99"
"20160113","0800","22.7","2","3","200","58","0","-99"
"20160113","0900","26.1","2","3","220","47","0","-99"
"20160113","1000","28","4","5","320","42","0","-99"
"20160113","1100","30.9","4","5","260","37","0","-99"
"20160113","1200","34.5","4","8","300","26","0","-99"
"20160113","1300","36.5","3","11","290","22","0","-99"
"20160113","1400","37.5","3","13","340","15","0","-99"
"20160113","1500","38.2","3","11","290","14","0","-99"
"20160113","1600","38","4","7","270","17","0","-99"
"20160113","1700","37.8","3","9","340","16","0","-99"
"20160113","1800","36.6","2","13","0","16","0","-99"
"20160113","1900","34.3","3","14","270","20","0","-99"
"20160113","2000","31","8","6","280","27","0","-99"
"20160113","2100","28.3","4","1","10","33","0","-99"
"20160113","2200","28","3","4","320","35","0","-99"
"20160113","2300","27.4","8","5","330","37","0","-99"
"20160114","0000","25.6","6","4","120","47","0","-99"
"20160114","0100","26.7","8","5","340","39","0","-99"
"20160114","0200","26.8","7","12","340","40","0","-99"
"20160114","0300","25.8","8","8","350","42","0","-99"
"20160114","0400","25","6","5","0","48","0","-99"
"20160114","0500","22.9","8","3","130","52","0","-99"
"20160114","0600","24","4","2","70","52","0","-99"
"20160114","0700","28.5","5","3","280","39","0","-99"
"20160114","0800","30.6","5","14","330","35","0","-99"
"20160114","0900","29.8","5","15","280","35","0","-99"
"20160114","1000","31","7","15","320","36","0","-99"
"20160114","1100","32","6","16","320","33","0","-99"
"20160114","1200","33.1","7","19","310","30","0","-99"
"20160114","1300","29.4","6","13","260","41","0","-99"
"20160114","1400","28.5","8","14","270","45","0","-99"
"20160114","1500","27.8","8","13","260","48","0","-99"
"20160114","1600","23","8","13","260","74","0","-99"
"20160114","1700","20.6","8","9","330","83","2.78","-99"
"20160114","1800","18.4","8","13","240","73","5.6","-99"
"20160114","1900","15.7","8","13","130","89","5.77","-99"
"20160114","2000","15.2","7","7","160","90","5.6","-99"
"20160114","2100","15.1","8","5","190","87","5.6","-99"
"20160114","2200","15","8","9","170","82","0.37","-99"
"20160114","2300","13.8","8","9","180","81","0","-99"
"20160115","0000","12.8","8","8","160","75","1.46","-99"
"20160115","0100","12.4","8","11","150","74","1.31","-99"
"20160115","0200","10.9","8","11","160","68","0","-99"
"20160115","0300","10.8","8","13","170","66","3.55","-99"
"20160115","0400","11","6","11","170","58","0","-99"
"20160115","0500","10","6","14","160","58","0","-99"
"20160115","0600","9.9","4","14","160","61","0","-99"
"20160115","0700","11.3","6","11","160","55","0","-99"
"20160115","0800","13.6","6","14","180","49","0","-99"
"20160115","0900","15.5","6","10","170","48","0","-99"
"20160115","1000","17","5","16","180","45","0","-99"
"20160115","1100","17.9","3","16","190","44","0","-99"
"20160115","1200","18.4","6","12","160","45","0","-99"
"20160115","1300","19.3","6","11","140","45","0","-99"
"20160115","1400","18.8","8","9","120","40","0","-99"
"20160115","1500","19.4","6","8","150","43","0","-99"
"20160115","1600","18.6","6","9","130","46","0","-99"
"20160115","1700","18.1","8","11","130","46","0","-99"
"20160115","1800","16.7","7","10","120","51","0","-99"
"20160115","1900","15.5","4","10","110","58","0","-99"
"20160115","2000","14.6","6","11","120","63","0","-99"
"20160115","2100","13.1","6","8","120","66","0","-99"
"20160115","2200","11.1","5","6","130","70","0","-99"
"20160115","2300","10.9","4","7","150","76","0","-99"
"20160116","0000","8.5","5","4","140","83","0","-99"
"20160116","0100","8.8","4","7","140","87","0","-99"
"20160116","0200","9","4","8","140","85","0","-99"
"20160116","0300","7.9","5","7","150","89","0","-99"
"20160116","0400","6","4","1","110","93","0","-99"
"20160116","0500","6.3","2","4","160","93","0","-99"
"20160116","0600","9.2","6","0","0","88","0","-99"
"20160116","0700","12.6","5","2","150","73","0","-99"
"20160116","0800","15.1","8","8","160","59","0","-99"
"20160116","0900","18.7","4","11","130","50","0","-99"
"20160116","1000","18.8","6","12","110","49","0","-99"
"20160116","1100","18.8","8","10","120","50","0","-99"
"20160116","1200","19.4","6","9","120","46","0","-99"
"20160116","1300","19.9","6","10","150","45","0","-99"
"20160116","1400","21.3","5","12","90","38","0","-99"
"20160116","1500","21.3","6","12","100","42","0","-99"
"20160116","1600","20","6","12","70","43","0","-99"
"20160116","1700","20.7","7","14","100","43","0","-99"
"20160116","1800","19","6","18","90","53","0","-99"
"20160116","1900","17.1","5","13","80","61","0","-99"
"20160116","2000","14.8","3","8","90","74","0","-99"
"20160116","2100","13.3","4","3","140","79","0","-99"
"20160116","2200","12","3","5","110","82","0","-99"
"20160116","2300","11.3","4","7","110","90","0","-99"
"20160117","0000","10.3","5","5","100","91","0","-99"
"20160117","0100","10.8","8","3","90","87","0","-99"
"20160117","0200","9.6","4","5","80","93","0","-99"
"20160117","0300","8.8","4","7","100","96","0","-99"
"20160117","0400","9","5","1","100","93","0","-99"
"20160117","0500","7.6","5","1","140","92","0","-99"
"20160117","0600","9.6","6","3","110","92","0","-99"
"20160117","0700","12.6","2","0","0","80","0","-99"
"20160117","0800","16.5","5","5","110","61","0","-99"
"20160117","0900","19.3","4","4","30","48","0","-99"
"20160117","1000","20","5","7","50","43","0","-99"
"20160117","1100","20.8","6","9","60","41","0","-99"
"20160117","1200","22.3","6","8","80","37","0","-99"
"20160117","1300","23.9","5","10","30","32","0","-99"
"20160117","1400","25","4","6","20","30","0","-99"
"20160117","1500","25.2","5","7","40","30","0","-99"
"20160117","1600","24","5","8","30","32","0","-99"
"20160117","1700","23.7","4","10","50","35","0","-99"
"20160117","1800","22.4","4","10","70","41","0","-99"
"20160117","1900","20.9","4","13","80","49","0","-99"
"20160117","2000","18.8","3","9","90","60","0","-99"
"20160117","2100","17.1","4","8","100","73","0","-99"
"20160117","2200","16","4","2","40","77","0","-99"
"20160117","2300","14.7","4","5","70","82","0","-99"
"20160118","0000","13.4","4","5","100","87","0","-99"
"20160118","0100","13","4","5","110","91","0","-99"
"20160118","0200","12.9","8","5","70","93","0","-99"
"20160118","0300","14.1","8","5","80","86","0","-99"
"20160118","0400","14","6","3","90","88","0","-99"
"20160118","0500","14","8","3","130","84","0","-99"
"20160118","0600","13.9","6","5","110","84","0","-99"
"20160118","0700","14.4","7","3","0","81","0","-99"
"20160118","0800","16","1","4","120","71","0","-99"
"20160118","0900","18.5","6","4","240","62","0","-99"
"20160118","1000","22","2","5","300","53","0","-99"
"20160118","1100","25.1","2","4","60","38","0","-99"
"20160118","1200","27.5","3","4","290","24","0","-99"
"20160118","1300","28.5","3","6","310","13","0","-99"
"20160118","1400","29.2","3","6","270","21","0","-99"
"20160118","1500","29.8","4","5","80","18","0","-99"
"20160118","1600","30.8","4","4","250","17","0","-99"
"20160118","1700","30","3","7","240","20","0","-99"
"20160118","1800","28.8","4","7","280","21","0","-99"
"20160118","1900","26.3","5","14","70","36","0","-99"
"20160118","2000","23.8","4","11","80","44","0","-99"
"20160118","2100","22.4","5","5","60","43","0","-99"
"20160118","2200","20.4","4","4","130","52","0","-99"
"20160118","2300","17.9","4","6","170","61","0","-99"
"20160119","0000","16.7","4","4","110","67","0","-99"
"20160119","0100","16","3","3","110","70","0","-99"
"20160119","0200","14.7","4","4","130","75","0","-99"
"20160119","0300","15.1","4","4","130","73","0","-99"
"20160119","0400","12","3","0","0","82","0","-99"
"20160119","0500","12.5","3","1","80","80","0","-99"
"20160119","0600","14.1","3","1","30","79","0","-99"
"20160119","0700","18.3","3","1","70","61","0","-99"
"20160119","0800","21.2","2","3","330","55","0","-99"
"20160119","0900","24.6","3","6","340","43","0","-99"
"20160119","1000","27.7","4","7","280","33","0","-99"
"20160119","1100","30.6","3","9","300","26","0","-99"
"20160119","1200","32.1","3","9","300","24","0","-99"
"20160119","1300","32.8","3","14","290","19","0","-99"
"20160119","1400","33.1","3","12","290","16","0","-99"
"20160119","1500","34.3","4","9","300","11","0","-99"
"20160119","1600","35","4","10","290","13","0","-99"
"20160119","1700","33.2","3","10","290","14","0","-99"
"20160119","1800","32.8","3","10","310","17","0","-99"
"20160119","1900","30","3","5","280","21","0","-99"
"20160119","2000","25.2","2","5","30","29","0","-99"
"20160119","2100","24.2","4","0","0","30","0","-99"
"20160119","2200","21","3","5","200","41","0","-99"
"20160119","2300","19.1","1","5","130","42","0","-99"
"20160120","0000","18.2","4","3","130","46","0","-99"
"20160120","0100","18.3","5","0","0","46","0","-99"
"20160120","0200","16.8","3","0","0","52","0","-99"
"20160120","0300","16.2","5","0","0","57","0","-99"
"20160120","0400","15","4","4","180","63","0","-99"
"20160120","0500","15.4","7","5","190","67","0","-99"
"20160120","0600","17.6","3","0","0","58","0","-99"
"20160120","0700","22.1","4","5","120","43","0","-99"
"20160120","0800","23","7","4","210","43","0","-99"
"20160120","0900","26.3","8","6","330","29","0","-99"
"20160120","1000","27","6","11","320","29","0","-99"
"20160120","1100","29.8","2","11","290","26","0","-99"
"20160120","1200","32.7","6","11","310","19","0","-99"
"20160120","1300","34.1","6","16","280","18","0","-99"
"20160120","1400","33.2","8","15","310","18","0","-99"
"20160120","1500","31.3","7","14","250","23","0","-99"
"20160120","1600","31","7","7","250","23","0","-99"
"20160120","1700","29.3","7","6","210","29","0","-99"
"20160120","1800","27.6","8","3","120","34","0.23","-99"
"20160120","1900","24.4","8","9","80","51","0.12","-99"
"20160120","2000","23.1","8","5","180","55","0","-99"
"20160120","2100","22.6","8","4","130","53","0","-99"
"20160120","2200","21","7","4","30","57","0","-99"
"20160120","2300","20.3","5","6","190","60","0","-99"
"20160121","0000","18.2","7","2","120","64","0","-99"
"20160121","0100","16.3","6","5","110","73","0","-99"
"20160121","0200","17.1","5","3","130","76","0","-99"
"20160121","0300","17.3","5","6","90","72","0","-99"
"20160121","0400","16","4","3","100","77","0","-99"
"20160121","0500","15.6","8","1","110","81","0","-99"
"20160121","0600","18.2","5","3","330","71","0","-99"
"20160121","0700","19.3","5","0","0","65","0","-99"
"20160121","0800","24.2","5","2","20","50","0","-99"
"20160121","0900","28.6","5","8","290","42","0","-99"
"20160121","1000","30.2","6","8","310","41","0","-99"
"20160121","1100","32.3","5","9","280","37","0","-99"
"20160121","1200","32.6","5","15","320","34","0","-99"
"20160121","1300","31.9","7","10","270","36","0","-99"
"20160121","1400","32.5","6","10","260","36","0","-99"
"20160121","1500","20.5","8","13","350","99","0","-99"
"20160121","1600","23","6","3","180","100","0","-99"
"20160121","1700","23.6","8","5","140","89","0","-99"
"20160121","1800","22.7","8","4","240","88","1.54","-99"
"20160121","1900","22.1","7","5","100","92","0","-99"
"20160121","2000","21.3","4","0","0","96","0","-99"
"20160121","2100","22.1","7","3","50","84","0.14","-99"
"20160121","2200","21","4","3","90","94","4.66","-99"
"20160121","2300","21.4","8","5","10","93","0","-99"
"20160122","0000","21.6","8","4","30","89","0","-99"
"20160122","0100","20.8","4","2","60","92","0","-99"
"20160122","0200","20.3","5","0","0","95","0","-99"
"20160122","0300","20.2","5","3","60","95","0","-99"
"20160122","0400","20","6","2","170","100","0","-99"
"20160122","0500","19.3","8","4","130","99","0","-99"
"20160122","0600","19.6","5","3","90","99","0.01","-99"
"20160122","0700","21.3","5","3","0","91","0","-99"
"20160122","0800","22.4","8","2","50","84","0","-99"
"20160122","0900","23.1","8","1","160","79","0.01","-99"
"20160122","1000","23.8","7","2","30","74","0","-99"
"20160122","1100","25.3","4","5","350","66","0","-99"
"20160122","1200","27.1","6","6","0","55","0.02","-99"
"20160122","1300","22.8","7","7","270","77","0.07","-99"
"20160122","1400","21.5","6","5","290","88","0.08","-99"
"20160122","1500","21.2","7","2","330","83","0.14","-99"
"20160122","1600","22","7","3","20","78","0.17","-99"
"20160122","1700","19.9","8","5","40","95","1.05","-99"
"20160122","1800","19.1","8","6","270","94","1.91","-99"
"20160122","1900","19.2","7","6","250","98","2.22","-99"
"20160122","2000","19.7","8","5","0","97","0","-99"
"20160122","2100","19.7","6","6","0","95","2.24","-99"
"20160122","2200","19","7","8","0","100","0.89","-99"
"20160122","2300","19","6","7","340","96","0","-99"
"20160123","0000","18.6","7","9","340","95","0.01","-99"
"20160123","0100","18.9","8","5","290","93","0","-99"
"20160123","0200","18.3","4","5","320","96","0","-99"
"20160123","0300","19","8","13","310","88","0","-99"
"20160123","0400","18","4","0","0","94","0","-99"
"20160123","0500","17.8","8","3","120","98","0","-99"
"20160123","0600","18.2","7","6","150","88","0.15","-99"
"20160123","0700","18.5","6","6","130","86","0","-99"
"20160123","0800","19.6","8","8","160","76","0","-99"
"20160123","0900","19.9","7","8","170","72","0.13","-99"
