REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2022/09/01 00:05:00,1699.85,182.54,TRADE
SA1,2022/09/01 00:10:00,1678.74,187.29,TRADE
SA1,2022/09/01 00:15:00,1673.39,202.82,TRADE
SA1,2022/09/01 00:20:00,1654.02,179.99,TRADE
SA1,2022/09/01 00:25:00,1668.24,179.99,TRADE
SA1,2022/09/01 00:30:00,1679.84,179.99,TRADE
SA1,2022/09/01 00:35:00,1679.52,229.02,TRADE
SA1,2022/09/01 00:40:00,1680.31,196.83,TRADE
SA1,2022/09/01 00:45:00,1669.07,180.96,TRADE
SA1,2022/09/01 00:50:00,1666.71,192.14,TRADE
SA1,2022/09/01 00:55:00,1653.3,179.99,TRADE
SA1,2022/09/01 01:00:00,1650.48,189.28,TRADE
SA1,2022/09/01 01:05:00,1630.97,179.78,TRADE
SA1,2022/09/01 01:10:00,1612.1,185.91,TRADE
SA1,2022/09/01 01:15:00,1631.15,182.99,TRADE
SA1,2022/09/01 01:20:00,1620.57,179.99,TRADE
SA1,2022/09/01 01:25:00,1615.61,179.50,TRADE
SA1,2022/09/01 01:30:00,1594.32,178.37,TRADE
SA1,2022/09/01 01:35:00,1587.33,189.05,TRADE
SA1,2022/09/01 01:40:00,1565.4,189.72,TRADE
SA1,2022/09/01 01:45:00,1549.82,194.38,TRADE
SA1,2022/09/01 01:50:00,1551.13,187.59,TRADE
SA1,2022/09/01 01:55:00,1564.49,201.19,TRADE
SA1,2022/09/01 02:00:00,1526.7,188.17,TRADE
SA1,2022/09/01 02:05:00,1528.08,184.85,TRADE
SA1,2022/09/01 02:10:00,1504.53,192.02,TRADE
SA1,2022/09/01 02:15:00,1510.64,183.78,TRADE
SA1,2022/09/01 02:20:00,1502.76,180.20,TRADE
SA1,2022/09/01 02:25:00,1490.6,180.49,TRADE
SA1,2022/09/01 02:30:00,1467.73,178.49,TRADE
SA1,2022/09/01 02:35:00,1459.48,189.83,TRADE
SA1,2022/09/01 02:40:00,1464.5,212.55,TRADE
SA1,2022/09/01 02:45:00,1451.47,188.60,TRADE
SA1,2022/09/01 02:50:00,1438.83,180.28,TRADE
SA1,2022/09/01 02:55:00,1433.76,186.58,TRADE
SA1,2022/09/01 03:00:00,1438.38,186.72,TRADE
SA1,2022/09/01 03:05:00,1433.66,188.18,TRADE
SA1,2022/09/01 03:10:00,1437.04,190.10,TRADE
SA1,2022/09/01 03:15:00,1431.66,191.70,TRADE
SA1,2022/09/01 03:20:00,1424.1,187.82,TRADE
SA1,2022/09/01 03:25:00,1410.9,191.68,TRADE
SA1,2022/09/01 03:30:00,1418.18,194.35,TRADE
SA1,2022/09/01 03:35:00,1405.43,187.12,TRADE
SA1,2022/09/01 03:40:00,1425.92,190.67,TRADE
SA1,2022/09/01 03:45:00,1412.56,189.28,TRADE
SA1,2022/09/01 03:50:00,1422.18,195.31,TRADE
SA1,2022/09/01 03:55:00,1381.66,188.71,TRADE
SA1,2022/09/01 04:00:00,1403.11,190.04,TRADE
SA1,2022/09/01 04:05:00,1380.28,178.57,TRADE
SA1,2022/09/01 04:10:00,1392.25,187.92,TRADE
SA1,2022/09/01 04:15:00,1389.2,186.02,TRADE
SA1,2022/09/01 04:20:00,1362.94,232.41,TRADE
SA1,2022/09/01 04:25:00,1394.63,232.41,TRADE
SA1,2022/09/01 04:30:00,1382.12,177.44,TRADE
SA1,2022/09/01 04:35:00,1407.33,193.29,TRADE
SA1,2022/09/01 04:40:00,1402.04,263.10,TRADE
SA1,2022/09/01 04:45:00,1385.92,263.13,TRADE
SA1,2022/09/01 04:50:00,1372.35,268.12,TRADE
SA1,2022/09/01 04:55:00,1384.66,266.64,TRADE
SA1,2022/09/01 05:00:00,1388.28,318.95,TRADE
SA1,2022/09/01 05:05:00,1402.9,328.19,TRADE
SA1,2022/09/01 05:10:00,1404.95,259.18,TRADE
SA1,2022/09/01 05:15:00,1413.57,254.60,TRADE
SA1,2022/09/01 05:20:00,1421.92,285.22,TRADE
SA1,2022/09/01 05:25:00,1414.43,258.78,TRADE
SA1,2022/09/01 05:30:00,1424.37,330.49,TRADE
SA1,2022/09/01 05:35:00,1448.03,180.57,TRADE
SA1,2022/09/01 05:40:00,1445.76,177.44,TRADE
SA1,2022/09/01 05:45:00,1449.76,177.44,TRADE
SA1,2022/09/01 05:50:00,1455.15,177.44,TRADE
SA1,2022/09/01 05:55:00,1455.8,169.22,TRADE
SA1,2022/09/01 06:00:00,1478.87,177.44,TRADE
SA1,2022/09/01 06:05:00,1461.45,182.21,TRADE
SA1,2022/09/01 06:10:00,1491.31,380,TRADE
SA1,2022/09/01 06:15:00,1505.92,4025.07,TRADE
SA1,2022/09/01 06:20:00,1497.79,4025.07,TRADE
SA1,2022/09/01 06:25:00,1515.67,9900.01,TRADE
SA1,2022/09/01 06:30:00,1488.81,4025.07,TRADE
SA1,2022/09/01 06:35:00,1507.41,3971.59,TRADE
SA1,2022/09/01 06:40:00,1540.94,4025.07,TRADE
SA1,2022/09/01 06:45:00,1567.32,4025.07,TRADE
SA1,2022/09/01 06:50:00,1579.12,3971.59,TRADE
SA1,2022/09/01 06:55:00,1599.91,3971.59,TRADE
SA1,2022/09/01 07:00:00,1629.42,4025.52,TRADE
SA1,2022/09/01 07:05:00,1651.68,3971.60,TRADE
SA1,2022/09/01 07:10:00,1673.72,1003.94,TRADE
SA1,2022/09/01 07:15:00,1696.43,1003.94,TRADE
SA1,2022/09/01 07:20:00,1723.63,4025.07,TRADE
SA1,2022/09/01 07:25:00,1739.86,3950.28,TRADE
SA1,2022/09/01 07:30:00,1752.48,3971.59,TRADE
SA1,2022/09/01 07:35:00,1762.52,3975.10,TRADE
SA1,2022/09/01 07:40:00,1773.51,995.95,TRADE
SA1,2022/09/01 07:45:00,1805,1003.94,TRADE
SA1,2022/09/01 07:50:00,1805.46,464.10,TRADE
SA1,2022/09/01 07:55:00,1815.03,994.92,TRADE
SA1,2022/09/01 08:00:00,1812.51,464.10,TRADE
SA1,2022/09/01 08:05:00,1786.73,360.55,TRADE
SA1,2022/09/01 08:10:00,1788.06,298.44,TRADE
SA1,2022/09/01 08:15:00,1781.72,179.99,TRADE
SA1,2022/09/01 08:20:00,1733.05,179.99,TRADE
SA1,2022/09/01 08:25:00,1742.04,179.99,TRADE
SA1,2022/09/01 08:30:00,1685.82,179.98,TRADE
SA1,2022/09/01 08:35:00,1681.39,179.99,TRADE
SA1,2022/09/01 08:40:00,1661.37,180.08,TRADE
SA1,2022/09/01 08:45:00,1620.39,177.58,TRADE
SA1,2022/09/01 08:50:00,1585.14,149.71,TRADE
SA1,2022/09/01 08:55:00,1590.25,179.98,TRADE
SA1,2022/09/01 09:00:00,1536.06,165.27,TRADE
SA1,2022/09/01 09:05:00,1504.61,179.09,TRADE
SA1,2022/09/01 09:10:00,1486.27,177.44,TRADE
SA1,2022/09/01 09:15:00,1454.98,177.44,TRADE
SA1,2022/09/01 09:20:00,1419.14,139.95,TRADE
SA1,2022/09/01 09:25:00,1401.4,137.80,TRADE
SA1,2022/09/01 09:30:00,1350.82,182.14,TRADE
SA1,2022/09/01 09:35:00,1318.03,148.05,TRADE
SA1,2022/09/01 09:40:00,1302.04,146.42,TRADE
SA1,2022/09/01 09:45:00,1257.3,130.50,TRADE
SA1,2022/09/01 09:50:00,1230.4,114.01,TRADE
SA1,2022/09/01 09:55:00,1199.75,144.43,TRADE
SA1,2022/09/01 10:00:00,1167.03,39.90,TRADE
