REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2022/02/01 21:10:00,1498.53,69.45,TRADE
SA1,2022/02/01 21:15:00,1511.67,56.21,TRADE
SA1,2022/02/01 21:20:00,1493.53,46.21,TRADE
SA1,2022/02/01 21:25:00,1490.3,56.21,TRADE
SA1,2022/02/01 21:30:00,1481.83,25.08,TRADE
SA1,2022/02/01 21:35:00,1444.4,20.63,TRADE
SA1,2022/02/01 21:40:00,1466.1,26.65,TRADE
SA1,2022/02/01 21:45:00,1469.08,25.69,TRADE
SA1,2022/02/01 21:50:00,1479.97,34.16,TRADE
SA1,2022/02/01 21:55:00,1461.22,63.24,TRADE
SA1,2022/02/01 22:00:00,1452.65,31.93,TRADE
SA1,2022/02/01 22:05:00,1439.94,-43.02,TRADE
SA1,2022/02/01 22:10:00,1450.07,-43.02,TRADE
SA1,2022/02/01 22:15:00,1439.26,20.63,TRADE
SA1,2022/02/01 22:20:00,1442.32,-14.54,TRADE
SA1,2022/02/01 22:25:00,1447.14,-43.02,TRADE
SA1,2022/02/01 22:30:00,1413.07,-43.02,TRADE
SA1,2022/02/01 22:35:00,1422.47,-42,TRADE
SA1,2022/02/01 22:40:00,1446.64,0,TRADE
SA1,2022/02/01 22:45:00,1425.45,20.63,TRADE
SA1,2022/02/01 22:50:00,1415.25,-42,TRADE
SA1,2022/02/01 22:55:00,1429.72,21.60,TRADE
SA1,2022/02/01 23:00:00,1385.01,0,TRADE
SA1,2022/02/01 23:05:00,1390.49,0,TRADE
SA1,2022/02/01 23:10:00,1377.21,0,TRADE
SA1,2022/02/01 23:15:00,1377.52,0,TRADE
SA1,2022/02/01 23:20:00,1371.49,0,TRADE
SA1,2022/02/01 23:25:00,1381.99,0,TRADE
SA1,2022/02/01 23:30:00,1440.69,-42,TRADE
SA1,2022/02/01 23:35:00,1549.98,75.03,TRADE
SA1,2022/02/01 23:40:00,1538.66,46.94,TRADE
SA1,2022/02/01 23:45:00,1505.72,46.43,TRADE
SA1,2022/02/01 23:50:00,1520.69,57.23,TRADE
SA1,2022/02/01 23:55:00,1520.19,58.48,TRADE
SA1,2022/02/02 00:00:00,1498.43,44.86,TRADE
SA1,2022/02/02 00:05:00,1499.22,36.99,TRADE
SA1,2022/02/02 00:10:00,1507.14,35.34,TRADE
SA1,2022/02/02 00:15:00,1492.71,35.15,TRADE
SA1,2022/02/02 00:20:00,1504.82,34.26,TRADE
SA1,2022/02/02 00:25:00,1504.22,32.42,TRADE
SA1,2022/02/02 00:30:00,1491.64,32.17,TRADE
SA1,2022/02/02 00:35:00,1510.07,56.74,TRADE
SA1,2022/02/02 00:40:00,1488.15,35.07,TRADE
SA1,2022/02/02 00:45:00,1463.42,32.20,TRADE
SA1,2022/02/02 00:50:00,1451.1,34.10,TRADE
SA1,2022/02/02 00:55:00,1443.26,34.76,TRADE
SA1,2022/02/02 01:00:00,1437.11,33.96,TRADE
SA1,2022/02/02 01:05:00,1423.98,24.83,TRADE
SA1,2022/02/02 01:10:00,1437.32,33.93,TRADE
SA1,2022/02/02 01:15:00,1437.37,34.35,TRADE
SA1,2022/02/02 01:20:00,1427.29,34.21,TRADE
SA1,2022/02/02 01:25:00,1402.08,34.06,TRADE
SA1,2022/02/02 01:30:00,1391.38,34.19,TRADE
SA1,2022/02/02 01:35:00,1385.06,34.17,TRADE
SA1,2022/02/02 01:40:00,1362.74,34.28,TRADE
SA1,2022/02/02 01:45:00,1385.13,63.69,TRADE
SA1,2022/02/02 01:50:00,1345.1,34.26,TRADE
SA1,2022/02/02 01:55:00,1339.97,34.12,TRADE
SA1,2022/02/02 02:00:00,1338.71,34.24,TRADE
SA1,2022/02/02 02:05:00,1338.42,34.53,TRADE
SA1,2022/02/02 02:10:00,1338.99,34.26,TRADE
SA1,2022/02/02 02:15:00,1333.92,34,TRADE
SA1,2022/02/02 02:20:00,1316.42,33.70,TRADE
SA1,2022/02/02 02:25:00,1324.01,33.71,TRADE
SA1,2022/02/02 02:30:00,1311.06,18,TRADE
SA1,2022/02/02 02:35:00,1326.79,17.91,TRADE
SA1,2022/02/02 02:40:00,1314,17.91,TRADE
SA1,2022/02/02 02:45:00,1317.54,8.65,TRADE
SA1,2022/02/02 02:50:00,1307.04,8.60,TRADE
SA1,2022/02/02 02:55:00,1288.54,17.81,TRADE
SA1,2022/02/02 03:00:00,1286.96,8.51,TRADE
SA1,2022/02/02 03:05:00,1285.76,17.65,TRADE
SA1,2022/02/02 03:10:00,1303.46,17.65,TRADE
SA1,2022/02/02 03:15:00,1284.51,17.65,TRADE
SA1,2022/02/02 03:20:00,1280.44,17.62,TRADE
SA1,2022/02/02 03:25:00,1291.15,17.65,TRADE
SA1,2022/02/02 03:30:00,1281.23,17.65,TRADE
SA1,2022/02/02 03:35:00,1300,17.62,TRADE
SA1,2022/02/02 03:40:00,1290.73,17.52,TRADE
SA1,2022/02/02 03:45:00,1285.21,17.52,TRADE
SA1,2022/02/02 03:50:00,1301.52,17.62,TRADE
SA1,2022/02/02 03:55:00,1290.58,17.52,TRADE
SA1,2022/02/02 04:00:00,1306.22,17.62,TRADE
SA1,2022/02/02 04:05:00,1285.62,17.42,TRADE
SA1,2022/02/02 04:10:00,1310.05,17.52,TRADE
SA1,2022/02/02 04:15:00,1291.95,17.52,TRADE
SA1,2022/02/02 04:20:00,1311.28,17.65,TRADE
SA1,2022/02/02 04:25:00,1305.77,17.65,TRADE
SA1,2022/02/02 04:30:00,1298.34,17.62,TRADE
SA1,2022/02/02 04:35:00,1321.67,17.71,TRADE
SA1,2022/02/02 04:40:00,1323.96,17.71,TRADE
SA1,2022/02/02 04:45:00,1317.41,17.81,TRADE
SA1,2022/02/02 04:50:00,1318.21,17.81,TRADE
SA1,2022/02/02 04:55:00,1321.09,17.89,TRADE
SA1,2022/02/02 05:00:00,1320.4,17.90,TRADE
SA1,2022/02/02 05:05:00,1334.75,45.82,TRADE
SA1,2022/02/02 05:10:00,1331.85,47.41,TRADE
SA1,2022/02/02 05:15:00,1329.11,62.25,TRADE
SA1,2022/02/02 05:20:00,1339.71,68.22,TRADE
SA1,2022/02/02 05:25:00,1322.27,47.37,TRADE
SA1,2022/02/02 05:30:00,1342.01,47.89,TRADE
SA1,2022/02/02 05:35:00,1355.44,48.46,TRADE
SA1,2022/02/02 05:40:00,1387.8,49.47,TRADE
SA1,2022/02/02 05:45:00,1409.1,51.63,TRADE
SA1,2022/02/02 05:50:00,1391.49,56.21,TRADE
SA1,2022/02/02 05:55:00,1409.48,76.51,TRADE
SA1,2022/02/02 06:00:00,1412.09,73.43,TRADE
SA1,2022/02/02 06:05:00,1441.69,77.75,TRADE
SA1,2022/02/02 06:10:00,1425.48,76.24,TRADE
SA1,2022/02/02 06:15:00,1424.38,66.55,TRADE
SA1,2022/02/02 06:20:00,1473.13,77.30,TRADE
SA1,2022/02/02 06:25:00,1479.27,71.57,TRADE
SA1,2022/02/02 06:30:00,1469.64,69.94,TRADE
SA1,2022/02/02 06:35:00,1481.64,72.24,TRADE
SA1,2022/02/02 06:40:00,1471.32,59.35,TRADE
SA1,2022/02/02 06:45:00,1497.72,61.22,TRADE
SA1,2022/02/02 06:50:00,1474.47,55.99,TRADE
SA1,2022/02/02 06:55:00,1522.42,-18.54,TRADE
SA1,2022/02/02 07:00:00,1499.85,-4.20,TRADE
SA1,2022/02/02 07:05:00,1508.11,-17.87,TRADE
SA1,2022/02/02 07:10:00,1496.14,1.31,TRADE
SA1,2022/02/02 07:15:00,1486.62,8.21,TRADE
SA1,2022/02/02 07:20:00,1460.04,8.49,TRADE
SA1,2022/02/02 07:25:00,1449.76,8.12,TRADE
SA1,2022/02/02 07:30:00,1415.46,-0.05,TRADE
SA1,2022/02/02 07:35:00,1382.44,7.81,TRADE
SA1,2022/02/02 07:40:00,1374.06,7.04,TRADE
SA1,2022/02/02 07:45:00,1389.01,7.77,TRADE
SA1,2022/02/02 07:50:00,1356.77,7.73,TRADE
SA1,2022/02/02 07:55:00,1354.46,7.77,TRADE
SA1,2022/02/02 08:00:00,1336.08,3,TRADE
SA1,2022/02/02 08:05:00,1328.23,-89,TRADE
SA1,2022/02/02 08:10:00,1350.01,7.82,TRADE
SA1,2022/02/02 08:15:00,1302.78,-42.50,TRADE
SA1,2022/02/02 08:20:00,1319.6,7.16,TRADE
SA1,2022/02/02 08:25:00,1277.69,-89,TRADE
SA1,2022/02/02 08:30:00,1298.08,-42.50,TRADE
SA1,2022/02/02 08:35:00,1276.3,-89,TRADE
SA1,2022/02/02 08:40:00,1263,-89,TRADE
SA1,2022/02/02 08:45:00,1257.07,-999.99,TRADE
SA1,2022/02/02 08:50:00,1246.6,-7.21,TRADE
SA1,2022/02/02 08:55:00,1231.42,0.02,TRADE
SA1,2022/02/02 09:00:00,1168.41,2.58,TRADE
SA1,2022/02/02 09:05:00,1167.07,7.70,TRADE
SA1,2022/02/02 09:10:00,1119.9,-42.50,TRADE
SA1,2022/02/02 09:15:00,1130.62,-42.50,TRADE
SA1,2022/02/02 09:20:00,1127.28,-42.50,TRADE
SA1,2022/02/02 09:25:00,1084.52,-1000,TRADE
SA1,2022/02/02 09:30:00,1080.97,-89,TRADE
SA1,2022/02/02 09:35:00,1073.67,-1000,TRADE
SA1,2022/02/02 09:40:00,1061.1,-90,TRADE
SA1,2022/02/02 09:45:00,1030.9,-90,TRADE
SA1,2022/02/02 09:50:00,1008.33,-45,TRADE
SA1,2022/02/02 09:55:00,954.07,-64.99,TRADE
SA1,2022/02/02 10:00:00,951.99,-45,TRADE
SA1,2022/02/02 10:05:00,938.01,-45,TRADE
SA1,2022/02/02 10:10:00,909.11,-45,TRADE
SA1,2022/02/02 10:15:00,855.38,-45,TRADE
SA1,2022/02/02 10:20:00,823.8,-45,TRADE
SA1,2022/02/02 10:25:00,818.11,-45,TRADE
SA1,2022/02/02 10:30:00,807.22,-45,TRADE
SA1,2022/02/02 10:35:00,787.6,-45,TRADE
SA1,2022/02/02 10:40:00,763.82,-45,TRADE
SA1,2022/02/02 10:45:00,728.36,-45,TRADE
SA1,2022/02/02 10:50:00,719.8,-90,TRADE
SA1,2022/02/02 10:55:00,699.06,-49.51,TRADE
SA1,2022/02/02 11:00:00,694.22,-49.51,TRADE
SA1,2022/02/02 11:05:00,684.64,-64.99,TRADE
SA1,2022/02/02 11:10:00,685.33,-49.51,TRADE
SA1,2022/02/02 11:15:00,682.13,-45,TRADE
SA1,2022/02/02 11:20:00,700.64,-49.51,TRADE
SA1,2022/02/02 11:25:00,670.81,-49.51,TRADE
SA1,2022/02/02 11:30:00,663.73,-50.85,TRADE
SA1,2022/02/02 11:35:00,642.78,-45,TRADE
SA1,2022/02/02 11:40:00,591.55,-64.99,TRADE
SA1,2022/02/02 11:45:00,573.38,-53,TRADE
SA1,2022/02/02 11:50:00,593.36,-64.99,TRADE
SA1,2022/02/02 11:55:00,560.09,-64.99,TRADE
SA1,2022/02/02 12:00:00,560.97,-64.99,TRADE
SA1,2022/02/02 12:05:00,558.13,-89,TRADE
SA1,2022/02/02 12:10:00,539.23,-89,TRADE
SA1,2022/02/02 12:15:00,500.49,-90,TRADE
SA1,2022/02/02 12:20:00,509.68,-57,TRADE
SA1,2022/02/02 12:25:00,515.18,-89,TRADE
SA1,2022/02/02 12:30:00,536.87,-53,TRADE
SA1,2022/02/02 12:35:00,527.39,-64.99,TRADE
SA1,2022/02/02 12:40:00,522.06,-89,TRADE
SA1,2022/02/02 12:45:00,539.95,-64.99,TRADE
SA1,2022/02/02 12:50:00,538.75,-49.51,TRADE
SA1,2022/02/02 12:55:00,519.99,-64.99,TRADE
SA1,2022/02/02 13:00:00,538.81,-74.99,TRADE
SA1,2022/02/02 13:05:00,499.84,-74.99,TRADE
SA1,2022/02/02 13:10:00,529.44,-74.99,TRADE
SA1,2022/02/02 13:15:00,498.98,-64.99,TRADE
SA1,2022/02/02 13:20:00,504.25,-59,TRADE
SA1,2022/02/02 13:25:00,524.04,-64.99,TRADE
SA1,2022/02/02 13:30:00,521.97,-89,TRADE
SA1,2022/02/02 13:35:00,531.08,-64.99,TRADE
SA1,2022/02/02 13:40:00,505.33,-64.99,TRADE
