REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2021/10/01 08:30:00,1245.93,46.63,TRADE
SA1,2021/10/01 08:35:00,1226.54,41.31,TRADE
SA1,2021/10/01 08:40:00,1206.01,41.30,TRADE
SA1,2021/10/01 08:45:00,1187.05,38.54,TRADE
SA1,2021/10/01 08:50:00,1204.8,46.63,TRADE
SA1,2021/10/01 08:55:00,1168.64,43.48,TRADE
SA1,2021/10/01 09:00:00,1148.99,24.96,TRADE
SA1,2021/10/01 09:05:00,1151.54,55.83,TRADE
SA1,2021/10/01 09:10:00,1153.49,55.71,TRADE
SA1,2021/10/01 09:15:00,1145.79,29.32,TRADE
SA1,2021/10/01 09:20:00,1145.45,46.25,TRADE
SA1,2021/10/01 09:25:00,1117.11,25.59,TRADE
SA1,2021/10/01 09:30:00,1131.34,27.55,TRADE
SA1,2021/10/01 09:35:00,1110.47,27.66,TRADE
SA1,2021/10/01 09:40:00,1123.56,25.07,TRADE
SA1,2021/10/01 09:45:00,1104.98,8.46,TRADE
SA1,2021/10/01 09:50:00,1060.28,24.65,TRADE
SA1,2021/10/01 09:55:00,1087.58,24.99,TRADE
SA1,2021/10/01 10:00:00,1064.21,16.73,TRADE
SA1,2021/10/01 10:05:00,1063.58,0,TRADE
SA1,2021/10/01 10:10:00,1048.99,16.91,TRADE
SA1,2021/10/01 10:15:00,1027.81,27.37,TRADE
SA1,2021/10/01 10:20:00,1010.06,25.32,TRADE
SA1,2021/10/01 10:25:00,1028.87,25.41,TRADE
SA1,2021/10/01 10:30:00,1017.86,24.67,TRADE
SA1,2021/10/01 10:35:00,1010.45,33.95,TRADE
SA1,2021/10/01 10:40:00,984.78,28.99,TRADE
SA1,2021/10/01 10:45:00,988.73,25.89,TRADE
SA1,2021/10/01 10:50:00,998.77,23.94,TRADE
SA1,2021/10/01 10:55:00,1027.06,25.46,TRADE
SA1,2021/10/01 11:00:00,1015.77,33.58,TRADE
SA1,2021/10/01 11:05:00,983.4,26.63,TRADE
SA1,2021/10/01 11:10:00,1016.47,23.98,TRADE
SA1,2021/10/01 11:15:00,1019.41,24.62,TRADE
SA1,2021/10/01 11:20:00,1032.55,24.06,TRADE
SA1,2021/10/01 11:25:00,1057.11,25.40,TRADE
SA1,2021/10/01 11:30:00,1064.14,22.24,TRADE
SA1,2021/10/01 11:35:00,1073.52,12.33,TRADE
SA1,2021/10/01 11:40:00,1075.48,24.73,TRADE
SA1,2021/10/01 11:45:00,1056.3,26.36,TRADE
SA1,2021/10/01 11:50:00,1033.64,8.50,TRADE
SA1,2021/10/01 11:55:00,1045.2,22.04,TRADE
SA1,2021/10/01 12:00:00,1040.58,36.60,TRADE
SA1,2021/10/01 12:05:00,1024.82,24.49,TRADE
SA1,2021/10/01 12:10:00,984.96,0.04,TRADE
SA1,2021/10/01 12:15:00,958.45,35.79,TRADE
SA1,2021/10/01 12:20:00,932.2,23.87,TRADE
SA1,2021/10/01 12:25:00,942.48,25.34,TRADE
SA1,2021/10/01 12:30:00,963.71,24.74,TRADE
SA1,2021/10/01 12:35:00,957.41,18.35,TRADE
SA1,2021/10/01 12:40:00,963.18,23.68,TRADE
SA1,2021/10/01 12:45:00,989.55,25.20,TRADE
SA1,2021/10/01 12:50:00,970.86,25.01,TRADE
SA1,2021/10/01 12:55:00,973.51,24.60,TRADE
SA1,2021/10/01 13:00:00,944.93,11.73,TRADE
SA1,2021/10/01 13:05:00,969.01,-34.41,TRADE
SA1,2021/10/01 13:10:00,975.48,20.63,TRADE
SA1,2021/10/01 13:15:00,980.17,8.19,TRADE
SA1,2021/10/01 13:20:00,970.79,8.24,TRADE
SA1,2021/10/01 13:25:00,972.52,-28.94,TRADE
SA1,2021/10/01 13:30:00,999.83,-28.26,TRADE
SA1,2021/10/01 13:35:00,1005.69,0.58,TRADE
SA1,2021/10/01 13:40:00,980.91,-32.15,TRADE
SA1,2021/10/01 13:45:00,950.98,-10.04,TRADE
SA1,2021/10/01 13:50:00,935.91,-2.39,TRADE
SA1,2021/10/01 13:55:00,904.14,0,TRADE
SA1,2021/10/01 14:00:00,876.69,6.77,TRADE
SA1,2021/10/01 14:05:00,845.05,0,TRADE
SA1,2021/10/01 14:10:00,853.86,20.63,TRADE
SA1,2021/10/01 14:15:00,839.7,18.43,TRADE
SA1,2021/10/01 14:20:00,833.19,-35.95,TRADE
SA1,2021/10/01 14:25:00,841.97,8.02,TRADE
SA1,2021/10/01 14:30:00,822.57,31.52,TRADE
SA1,2021/10/01 14:35:00,835.8,-24.69,TRADE
SA1,2021/10/01 14:40:00,840.23,-35.95,TRADE
SA1,2021/10/01 14:45:00,844,8.04,TRADE
SA1,2021/10/01 14:50:00,812.68,-35.95,TRADE
SA1,2021/10/01 14:55:00,851.57,7.84,TRADE
SA1,2021/10/01 15:00:00,845.22,-35.95,TRADE
SA1,2021/10/01 15:05:00,854.68,-65,TRADE
SA1,2021/10/01 15:10:00,860.66,36.47,TRADE
SA1,2021/10/01 15:15:00,849.13,-35.95,TRADE
SA1,2021/10/01 15:20:00,843.21,-35.95,TRADE
SA1,2021/10/01 15:25:00,839.08,-38,TRADE
SA1,2021/10/01 15:30:00,839.49,-38,TRADE
SA1,2021/10/01 15:35:00,838.61,-35.95,TRADE
SA1,2021/10/01 15:40:00,834.74,36.87,TRADE
SA1,2021/10/01 15:45:00,813.6,22.83,TRADE
SA1,2021/10/01 15:50:00,800.56,22.88,TRADE
SA1,2021/10/01 15:55:00,803.6,22.60,TRADE
SA1,2021/10/01 16:00:00,825.97,25.66,TRADE
SA1,2021/10/01 16:05:00,864.26,23.72,TRADE
SA1,2021/10/01 16:10:00,856.93,35.72,TRADE
SA1,2021/10/01 16:15:00,859.97,20.63,TRADE
SA1,2021/10/01 16:20:00,863.92,-9.89,TRADE
SA1,2021/10/01 16:25:00,892.05,39.20,TRADE
SA1,2021/10/01 16:30:00,909.22,38.59,TRADE
SA1,2021/10/01 16:35:00,938.21,8.06,TRADE
SA1,2021/10/01 16:40:00,951.49,35.72,TRADE
SA1,2021/10/01 16:45:00,946.91,40.45,TRADE
SA1,2021/10/01 16:50:00,971.88,39.98,TRADE
SA1,2021/10/01 16:55:00,974.01,37.25,TRADE
SA1,2021/10/01 17:00:00,1026.81,42.59,TRADE
SA1,2021/10/01 17:05:00,1005.29,41.71,TRADE
SA1,2021/10/01 17:10:00,1018.72,42.03,TRADE
SA1,2021/10/01 17:15:00,1047.03,56.74,TRADE
SA1,2021/10/01 17:20:00,1055.15,59.68,TRADE
SA1,2021/10/01 17:25:00,1096.38,79.53,TRADE
SA1,2021/10/01 17:30:00,1117.3,79.55,TRADE
SA1,2021/10/01 17:35:00,1146.72,128.42,TRADE
SA1,2021/10/01 17:40:00,1175.19,80.38,TRADE
SA1,2021/10/01 17:45:00,1192.48,83.24,TRADE
SA1,2021/10/01 17:50:00,1220.97,82.07,TRADE
SA1,2021/10/01 17:55:00,1270.72,121.38,TRADE
SA1,2021/10/01 18:00:00,1289.5,122.01,TRADE
SA1,2021/10/01 18:05:00,1330.82,119.41,TRADE
SA1,2021/10/01 18:10:00,1371.2,149.99,TRADE
SA1,2021/10/01 18:15:00,1401.93,261.17,TRADE
SA1,2021/10/01 18:20:00,1408.27,173.04,TRADE
SA1,2021/10/01 18:25:00,1425.7,263.45,TRADE
SA1,2021/10/01 18:30:00,1448.64,172.94,TRADE
SA1,2021/10/01 18:35:00,1470.8,174.86,TRADE
SA1,2021/10/01 18:40:00,1492.99,273.29,TRADE
SA1,2021/10/01 18:45:00,1519.24,265.51,TRADE
SA1,2021/10/01 18:50:00,1521.52,121.66,TRADE
SA1,2021/10/01 18:55:00,1524.43,123.13,TRADE
SA1,2021/10/01 19:00:00,1532.34,119.68,TRADE
